periodo,valor,indicator_id,title,ods_number,unit
2017,8.63,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2016,8.39,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2015,8.73,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2014,8.57,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2013,8.59,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2012,9.18,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2011,9.51,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2010,10.09,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2009,10.43,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2008,10.54,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2007,10.54,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2006,10.87,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2005,11.13,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2004,11.42,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2003,12.04,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2002,12.49,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2001,13.02,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2000,13.58,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1999,13.96,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1998,14.6,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1997,14.73,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1996,14.94,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1995,15.33,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1994,15.52,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1993,15.95,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1992,16.56,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1991,16.22,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
1990,16.7,3.2.2,3.2.2 Tasa de mortalidad neonatal,3,Defunciones de niños en edad neonatal por cada mil nacidos vivos
2024,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2023,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2022,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2021,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2020,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2019,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2018,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2017,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2016,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2015,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2014,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2013,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2012,0.16,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2011,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2010,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2009,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2008,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2007,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2006,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2005,0.15,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2004,0.14,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2003,0.14,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2002,0.14,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2001,0.14,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2000,0.14,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1999,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1998,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1997,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1996,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1995,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1994,0.13,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1993,0.12,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1992,0.12,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1991,0.12,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
1990,0.12,3.3.1,"3.3.1 Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados, desglosado por sexo, edad y poblaciones clave",3,Tasa
2024,19.64,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2023,19.39,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2022,18.51,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2021,15.8,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2020,13.06,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2019,19.22,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2018,17.57,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2017,17.39,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2016,17.14,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2015,16.8,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2014,16.63,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2013,16.47,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2012,16.68,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2011,16.3,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2010,16.42,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2009,15.93,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2008,16.36,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2007,15.82,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2006,15.2,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2005,16.83,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2004,16.12,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2003,16.73,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2002,17.41,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2001,18.74,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2000,18.55,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1999,20.19,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1998,22.23,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1997,24.7,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1996,22.04,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1995,22.57,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1994,17.98,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1993,16.95,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1992,16.48,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1991,17.54,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
1990,17.08,3.3.2A,"3.3.2a Incidencia de la tuberculosis por cada 100,000 habitantes, por grupos de edad y según el tipo de tuberculosis (1990-2024)",3,Tasa
2024,19.64,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2023,19.39,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2022,18.51,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2021,15.8,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2020,13.06,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2019,19.22,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2018,17.57,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2017,17.39,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2016,17.14,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2015,16.8,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2014,16.63,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2013,16.47,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2012,16.68,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2011,16.3,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2010,16.42,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2009,15.93,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2008,16.36,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2007,15.82,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2006,15.2,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2005,16.83,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2004,16.12,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2003,16.73,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2002,17.41,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2001,18.74,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2000,18.55,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1999,20.19,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1998,22.23,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1997,24.7,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1996,22.04,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1995,22.57,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1994,17.98,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1993,16.95,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1992,16.48,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1991,17.54,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
1990,17.08,3.3.2B,"3.3.2b Incidencia de la tuberculosis por cada 100,000, habitantes, por entidad federativa y según tipo de tuberculosis (1990-2024)",3,Tasa
2024,19.64,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2023,19.39,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2022,18.51,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2021,15.8,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2020,13.06,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2019,19.22,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2018,17.57,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2017,17.39,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2016,17.14,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2015,16.8,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2014,16.63,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2013,16.47,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2012,16.68,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2011,16.3,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2010,16.42,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2009,15.93,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2008,16.36,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2007,15.82,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2006,15.2,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2005,16.83,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2004,16.12,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2003,16.73,3.3.2C,"3.3.2c Incidencia de la tuberculosis por cada 100,000 habitantes, por entidad federativa, según sexo, grupos de edad y tipo de tuberculosis (2003-2024)",3,Tasa
2024,0.2,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2023,0.12,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2022,0.19,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2021,0.28,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2020,0.48,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2019,0.63,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2018,0.58,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2017,0.44,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2016,0.42,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2015,0.54,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2014,0.41,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2013,0.7,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2012,0.95,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2011,1.05,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2010,2.3,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2009,2.09,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2008,2.12,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2007,2.3,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2006,2.75,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2005,3.2,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2004,3.64,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2003,4.46,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2002,4.89,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2001,7.34,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
2000,13.54,3.3.3,3.3.3 Incidencia de paludismo (por cada 100 mil habitantes),3,Casos confirmados por cada 100 mil habitantes
